id,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
2197,70,78,59,66,58,76,52,49,57,74,86,88,78,73,74,69,76,68,63,65,39,22,71,68,58,73,22,14,18,5,7,9,9.0,7.0
6785,56,67,68,70,51,68,56,51,64,70,65,69,78,65,62,66,68,76,59,58,53,42,69,65,59,63,33,38,34,14,10,6,6.0,9.0
18254,30,28,45,28,29,51,27,30,29,25,64,59,51,45,81,27,66,59,64,28,51,50,38,35,37,35,53,58,59,8,12,13,6.0,11.0
10480,36,21,60,58,24,54,27,21,45,60,54,65,57,59,51,32,71,70,77,24,53,64,32,29,36,49,69,66,67,7,8,11,11.0,10.0
3996,66,28,68,62,27,65,51,31,53,70,69,66,52,63,61,45,78,69,76,38,67,72,51,45,41,52,71,75,73,13,7,9,12.0,10.0
12789,47,47,48,69,53,63,52,37,64,66,69,68,65,62,63,57,46,48,41,46,49,62,58,65,53,63,55,63,52,9,6,6,10.0,10.0
4484,54,54,63,75,58,66,58,50,70,68,70,70,64,69,71,52,71,91,65,56,72,72,64,66,47,70,63,66,60,14,5,12,8.0,5.0
8311,49,33,66,68,34,53,38,39,65,63,62,68,59,61,59,45,75,65,76,47,63,68,35,45,40,48,67,70,68,9,14,9,12.0,5.0
3621,70,60,57,65,54,74,73,50,61,70,82,79,81,62,87,64,64,75,45,57,45,69,59,59,63,65,68,70,70,10,8,11,12.0,12.0
13445,52,37,45,65,29,62,48,41,62,64,73,73,82,58,81,46,51,66,45,35,52,61,56,62,35,63,58,60,59,8,13,9,8.0,14.0
9222,41,70,69,60,56,66,57,40,41,66,72,68,66,51,55,62,78,66,71,60,31,15,68,48,66,48,14,21,18,13,9,7,13.0,8.0
3562,71,61,68,69,60,71,63,58,63,72,74,77,76,69,67,71,74,85,63,63,73,67,67,72,45,63,66,63,65,10,15,5,10.0,13.0
8879,32,20,64,50,31,32,27,29,36,45,50,53,53,63,53,40,70,69,76,25,65,66,24,35,43,51,70,68,64,7,7,9,9.0,8.0
16295,12,8,13,21,5,7,10,11,16,14,19,32,26,34,38,45,35,23,40,5,28,12,4,31,19,26,8,11,13,60,62,60,60.0,59.0
16467,64,51,33,40,44,63,41,37,33,54,83,88,63,40,62,50,54,58,52,42,46,24,56,49,54,41,18,25,21,6,5,7,9.0,14.0
6377,45,26,68,63,21,51,50,30,61,57,35,39,32,65,31,73,73,55,92,23,69,66,35,53,38,51,66,69,63,10,12,13,13.0,7.0
17298,27,21,50,47,23,24,29,29,42,45,70,60,50,48,55,26,74,67,69,23,54,56,21,27,30,38,56,57,58,12,7,9,11.0,7.0
11437,31,34,65,56,42,44,43,37,60,50,37,41,30,60,32,55,72,70,91,48,65,63,45,43,40,55,62,62,60,14,12,8,7.0,13.0
11852,18,36,66,59,35,29,19,18,52,41,76,69,66,63,58,43,80,71,72,22,65,63,41,45,19,53,63,63,62,8,13,14,11.0,13.0
8048,48,21,65,52,25,38,26,27,39,35,55,53,44,63,46,31,76,51,84,19,64,67,20,23,35,62,69,72,70,13,11,16,15.0,16.0
16291,14,8,11,15,6,13,14,10,16,14,32,30,25,54,41,44,43,27,45,6,24,12,6,25,12,39,5,12,14,60,57,59,56.0,57.0
9489,42,28,70,61,26,48,30,29,59,59,57,65,53,56,58,45,72,68,71,27,71,64,28,31,36,46,66,66,63,12,10,15,13.0,9.0
16994,38,50,48,59,61,57,45,45,62,61,66,65,72,49,69,61,68,67,64,56,56,48,53,59,48,58,42,48,50,6,10,6,7.0,11.0
11324,58,61,53,62,61,63,65,59,61,62,77,79,80,59,69,67,71,71,69,60,56,49,57,61,58,56,52,49,52,10,7,11,11.0,15.0
12856,12,14,19,33,11,18,19,14,21,32,42,41,47,60,70,46,55,35,53,14,25,11,5,60,31,40,18,16,19,62,61,61,63.0,64.0
11875,59,59,57,63,45,65,54,42,59,65,69,81,76,50,74,55,68,66,67,48,40,57,58,56,55,59,58,61,62,7,9,10,13.0,13.0
1647,63,67,68,76,74,73,66,70,73,76,73,76,72,74,56,84,80,85,77,76,78,69,76,73,70,69,67,72,67,14,12,10,12.0,8.0
4832,60,69,67,65,71,72,60,55,54,72,80,76,72,64,64,78,78,64,68,74,42,20,65,62,67,60,19,16,21,9,8,9,11.0,14.0
12682,50,40,66,63,31,33,28,30,44,64,67,68,60,58,51,40,61,70,49,33,55,59,36,33,42,62,51,63,58,6,5,10,14.0,13.0
8754,30,30,66,59,29,33,30,25,45,66,51,50,43,58,62,40,64,48,63,29,59,65,31,28,38,49,68,75,70,5,6,9,6.0,14.0
5612,55,40,60,71,34,57,48,43,60,65,66,64,55,66,50,68,74,65,76,44,72,71,58,53,58,60,70,72,71,12,15,6,15.0,8.0
7042,58,38,58,67,52,62,53,58,63,64,64,66,65,66,70,68,67,82,68,64,71,70,38,58,59,66,67,69,61,10,12,10,15.0,9.0
58,77,82,50,88,75,86,86,80,84,91,65,60,77,86,77,79,67,75,73,80,70,75,84,86,80,87,77,75,67,11,14,5,5.0,13.0
6467,60,62,48,67,55,74,63,58,56,73,84,76,81,62,80,66,46,50,36,54,44,24,59,63,63,66,32,34,31,11,12,9,15.0,8.0
10214,64,37,53,62,39,65,45,39,59,63,82,83,79,56,72,55,69,82,59,41,57,56,66,47,45,55,55,61,60,12,10,8,6.0,10.0
14505,55,49,39,58,39,61,48,45,56,59,63,64,73,60,75,47,46,66,51,48,59,61,50,59,40,54,59,60,58,12,13,11,7.0,8.0
16759,15,14,18,29,14,19,18,19,20,24,23,33,43,50,29,46,54,21,65,10,22,11,12,28,15,28,10,17,17,60,52,61,52.0,64.0
9156,46,46,66,60,58,32,38,48,60,52,36,38,34,64,34,62,71,60,88,32,81,62,35,29,45,51,63,64,58,12,15,11,12.0,11.0
7099,51,29,51,56,31,69,56,67,50,74,78,77,70,63,62,73,73,73,71,48,65,67,51,54,47,53,58,71,68,6,11,6,6.0,15.0
12904,60,52,41,64,45,61,60,61,63,63,68,65,80,61,88,54,54,79,60,51,60,60,60,61,45,57,51,65,53,9,13,6,14.0,11.0
10999,59,48,47,62,57,66,58,51,65,63,78,80,78,63,52,55,65,75,61,51,54,54,61,57,50,63,54,60,60,6,8,7,11.0,11.0
16061,42,37,59,57,33,43,29,36,56,52,62,66,47,55,56,44,67,68,70,42,57,57,27,35,39,39,56,56,57,14,7,14,8.0,13.0
15270,55,34,59,56,43,54,55,41,54,59,69,67,66,59,65,55,77,77,65,42,67,53,58,49,35,57,51,54,55,15,12,8,12.0,10.0
15162,39,23,58,59,26,45,40,28,58,54,59,68,50,55,45,44,68,50,71,24,60,56,52,53,33,59,57,60,57,7,15,14,8.0,7.0
13384,54,57,52,64,55,60,57,57,61,64,65,64,77,60,76,56,56,64,54,58,66,58,57,62,52,62,58,61,55,8,7,11,11.0,11.0
16876,52,59,44,50,56,58,53,45,43,57,74,75,63,43,74,60,58,49,62,53,37,26,57,53,48,56,33,29,28,12,6,7,15.0,13.0
2826,68,66,32,70,63,74,70,70,66,70,87,88,90,64,88,75,63,73,63,70,75,63,68,72,67,65,62,59,55,10,9,8,10.0,10.0
8963,35,33,69,45,38,36,30,36,30,39,43,46,37,62,43,51,72,66,83,32,61,67,37,33,50,60,68,68,66,7,6,14,14.0,9.0
1615,49,79,83,62,68,70,56,54,51,75,70,72,60,75,69,76,85,68,72,64,81,15,76,46,72,56,17,23,21,7,6,7,6.0,11.0
3684,63,48,68,72,49,71,59,59,67,71,73,70,75,68,72,70,75,73,66,64,81,70,64,67,49,75,67,69,70,16,8,11,12.0,6.0
16072,57,36,45,42,32,60,36,36,30,50,75,72,53,56,68,32,48,54,43,33,49,58,49,39,45,42,52,58,59,10,9,13,9.0,7.0
8926,47,59,70,67,36,45,40,47,62,58,53,53,53,62,56,63,71,60,73,51,66,64,57,52,66,62,66,66,65,10,13,12,8.0,10.0
6312,62,47,59,63,43,48,48,39,45,65,70,72,72,69,71,54,53,76,39,46,55,66,47,45,50,50,63,63,62,14,12,9,9.0,13.0
3666,63,68,31,74,51,78,79,69,69,75,79,77,90,63,90,75,51,59,46,77,61,39,64,66,51,70,32,35,33,13,7,5,9.0,15.0
13708,54,57,41,72,43,62,57,74,71,65,64,70,66,56,76,68,44,49,47,56,48,55,57,60,60,62,49,49,64,5,7,9,5.0,13.0
9783,61,56,41,68,46,64,56,60,66,66,73,61,76,60,86,63,49,68,46,61,66,64,58,70,58,60,62,62,58,11,14,11,14.0,6.0
9756,55,67,75,62,67,61,55,54,56,59,53,50,55,62,53,67,76,34,72,59,49,43,71,45,70,64,33,30,27,13,10,15,15.0,15.0
4679,78,67,80,74,66,69,70,45,75,73,55,39,54,73,51,78,83,68,79,70,78,68,70,67,51,72,71,74,72,12,7,8,11.0,12.0
2254,30,42,72,64,29,34,30,23,39,57,49,56,36,73,65,43,85,85,84,25,90,74,36,30,40,57,72,74,74,13,11,8,14.0,10.0
720,74,79,68,78,77,81,78,76,69,80,80,74,76,76,72,81,80,72,73,81,61,44,81,76,78,78,45,41,32,6,12,8,9.0,7.0
6653,64,61,55,70,54,68,72,60,67,69,78,77,80,63,80,66,74,73,70,65,70,40,64,68,40,67,33,30,37,7,8,14,5.0,10.0
1973,67,65,55,79,57,74,60,63,74,75,74,77,77,73,76,74,69,80,63,71,75,74,71,71,63,73,69,75,73,15,16,13,7.0,8.0
8795,31,40,73,58,28,48,27,26,53,49,61,64,52,63,30,32,76,55,70,22,63,68,55,55,38,58,65,68,59,14,6,6,5.0,15.0
11508,68,57,60,65,63,71,59,58,62,66,69,69,68,53,45,59,70,55,68,56,29,20,60,63,61,64,20,22,20,7,9,9,6.0,11.0
14572,44,60,58,58,51,58,47,37,44,61,77,78,71,57,60,60,73,66,66,57,46,27,61,61,60,54,22,24,21,12,11,6,13.0,6.0
6143,63,62,58,69,45,68,57,44,65,71,78,84,71,58,65,63,77,67,72,56,47,35,59,68,53,61,29,39,28,10,10,9,9.0,9.0
1451,73,62,77,78,68,71,71,68,77,76,52,69,54,72,54,83,82,74,85,73,74,76,75,71,55,77,74,78,75,14,8,14,14.0,6.0
1037,83,62,32,73,62,76,79,71,71,75,90,87,91,76,78,66,64,76,62,65,60,35,62,76,53,73,42,48,35,11,7,10,16.0,14.0
14266,57,59,47,65,44,63,43,41,60,64,68,69,66,58,65,54,58,65,60,50,61,53,59,60,51,53,60,57,55,13,7,7,12.0,8.0
6369,64,54,67,69,45,75,54,49,67,70,69,72,73,66,69,66,78,79,78,65,68,64,62,64,44,66,63,65,65,14,9,8,6.0,8.0
7690,66,30,52,63,26,67,45,40,57,67,71,71,69,62,66,28,65,73,62,32,66,63,64,51,46,64,59,65,63,13,13,14,11.0,13.0
7608,29,25,70,61,23,41,31,25,55,55,51,54,55,61,57,35,73,63,77,20,74,65,29,31,36,47,67,68,62,6,9,15,8.0,14.0
3301,64,69,70,68,67,71,53,55,65,73,77,83,65,65,55,85,82,80,75,79,58,27,71,68,60,53,29,37,35,8,5,13,12.0,11.0
10768,62,53,53,55,41,65,58,52,58,63,82,84,66,59,62,58,71,81,63,55,54,55,59,55,54,56,55,56,54,12,7,13,15.0,12.0
6589,62,57,52,71,38,69,45,43,69,72,74,63,70,64,78,59,60,71,50,57,64,60,57,64,50,67,59,68,66,9,8,7,6.0,9.0
9041,15,7,15,29,10,11,15,11,31,15,42,36,45,64,34,54,66,27,73,8,26,20,9,49,12,43,10,12,14,66,64,72,64.0,67.0
13280,35,24,58,50,34,31,30,36,33,50,62,61,47,58,55,40,67,65,69,26,54,60,28,33,47,42,62,68,70,15,8,7,12.0,11.0
15222,51,27,61,53,24,52,29,31,49,49,62,63,60,57,59,41,66,61,60,33,51,60,40,38,36,42,58,63,58,13,14,9,11.0,13.0
8773,11,10,10,24,18,15,12,12,22,15,45,42,30,66,56,47,61,33,64,14,20,29,12,58,12,26,14,12,14,67,60,63,63.0,68.0
4680,66,66,47,75,58,75,77,78,70,75,64,68,79,62,75,77,61,79,69,72,53,45,65,68,67,68,38,63,50,14,7,9,15.0,7.0
173,77,88,82,79,81,83,77,62,75,82,77,77,77,82,72,82,87,77,73,81,61,42,84,78,85,80,44,41,41,15,12,7,12.0,10.0
6232,68,60,54,72,54,68,66,63,65,71,76,72,80,68,83,65,68,81,60,60,60,61,67,67,52,69,63,65,63,14,15,14,12.0,15.0
1184,65,68,69,75,68,81,60,45,70,79,77,80,77,74,80,75,83,72,80,69,35,18,74,76,64,74,45,45,45,6,10,14,10.0,10.0
2647,68,67,58,77,67,70,71,73,74,75,63,66,73,73,62,77,67,65,67,69,74,67,73,77,70,76,69,72,68,11,16,8,16.0,14.0
12286,52,51,49,62,41,59,48,43,60,61,68,62,86,60,90,56,50,90,45,54,63,62,56,58,54,59,59,62,60,9,16,7,12.0,14.0
12474,49,46,55,68,36,55,55,56,65,63,64,69,65,60,65,67,61,72,55,45,68,60,63,65,48,56,64,65,62,11,8,11,9.0,11.0
11,80,92,59,85,83,88,84,69,77,86,89,89,89,93,91,82,81,87,77,84,63,55,92,85,81,90,38,43,41,14,14,9,11.0,14.0
2185,43,34,75,77,28,72,62,67,74,74,64,70,61,73,54,63,81,62,77,53,68,69,40,68,46,76,76,75,70,12,13,15,13.0,11.0
8920,59,51,35,63,39,76,53,38,55,73,76,74,79,67,80,58,46,66,44,41,35,21,49,60,48,58,29,29,36,7,5,15,12.0,6.0
6402,59,68,69,61,64,70,43,31,38,73,67,73,53,64,34,66,79,34,79,56,55,19,67,60,55,69,25,28,22,12,9,14,11.0,9.0
3479,60,42,56,76,43,68,56,46,72,72,70,71,70,70,73,61,72,69,74,54,80,68,53,70,46,74,70,69,66,12,13,7,6.0,7.0
18186,13,5,11,26,9,5,10,10,23,15,17,17,22,40,49,34,45,23,58,7,27,13,7,25,11,26,8,14,12,52,55,45,47.0,59.0
10272,52,39,52,71,41,61,44,49,66,66,64,58,59,62,82,58,48,53,41,42,64,66,51,58,50,53,63,67,66,10,13,8,14.0,15.0
10229,53,61,61,60,64,60,45,41,53,62,78,77,68,60,69,71,85,66,83,57,62,31,64,56,60,61,22,26,27,10,5,14,10.0,7.0
3646,62,69,54,75,64,67,77,78,71,72,61,63,68,70,73,77,67,82,73,74,64,69,68,75,69,74,67,67,65,7,15,6,13.0,15.0
851,74,75,84,74,70,78,66,60,72,76,74,82,65,81,74,78,93,70,86,68,84,45,78,73,75,72,48,56,53,12,13,8,14.0,10.0
15781,45,57,56,53,38,64,31,30,30,65,68,78,59,55,55,55,67,51,67,45,24,17,57,42,55,42,18,20,19,7,11,6,14.0,11.0
11604,66,62,53,69,60,63,73,67,61,69,72,75,69,60,73,74,72,86,74,72,59,50,56,58,59,56,48,49,54,13,12,9,7.0,9.0
9240,60,56,55,61,38,62,50,38,57,62,86,82,78,57,85,58,74,82,60,47,62,56,61,58,41,60,57,60,60,7,10,10,11.0,6.0
13659,57,55,36,57,64,65,65,42,50,62,80,80,83,65,78,70,57,59,56,52,38,40,50,57,54,71,46,40,31,9,7,10,6.0,5.0
2178,73,71,51,82,55,72,75,79,76,78,71,69,84,75,88,76,65,78,61,70,72,71,68,74,54,73,69,70,59,9,13,12,13.0,15.0
3814,58,45,57,75,44,70,52,47,73,72,71,74,72,68,68,68,73,69,73,56,75,66,62,69,52,70,64,69,68,12,10,15,11.0,11.0
7157,40,20,66,58,12,54,29,27,58,58,41,48,49,68,51,57,68,51,78,21,73,70,20,38,21,66,71,68,67,5,3,5,5.0,3.0
8744,58,65,40,66,53,72,66,62,51,71,72,70,73,64,81,62,52,65,53,63,51,31,58,61,63,63,20,35,30,13,10,18,17.0,12.0
17770,49,31,42,41,31,57,32,32,25,37,66,60,55,55,58,29,53,62,62,30,49,49,43,33,39,34,50,52,55,13,6,6,6.0,15.0
584,63,68,61,81,68,74,72,65,79,80,62,69,62,74,80,75,74,79,80,74,86,74,68,74,57,77,74,78,74,13,13,6,16.0,12.0
15538,14,9,12,25,8,8,14,10,17,22,18,16,29,59,26,41,41,27,49,8,16,13,4,27,18,28,7,10,12,64,58,54,53.0,64.0
9307,62,42,52,60,38,60,46,40,57,61,76,81,72,61,72,58,74,70,75,34,64,60,51,53,36,54,60,64,62,9,7,10,8.0,7.0
633,86,60,71,77,68,76,83,83,73,77,78,74,72,76,78,81,80,80,69,76,76,75,73,75,60,79,76,77,78,6,12,9,6.0,13.0
3832,67,59,51,74,56,71,60,56,70,76,73,71,74,72,66,62,64,79,59,65,65,63,72,69,52,69,55,53,54,10,14,10,13.0,13.0
13732,60,40,56,56,55,53,56,34,48,62,65,74,62,52,68,66,73,73,77,48,55,55,46,48,39,52,56,58,56,11,10,15,15.0,8.0
9341,66,56,53,61,49,70,71,45,55,67,77,79,74,56,72,70,69,66,63,48,63,56,62,56,47,60,59,56,54,7,14,6,13.0,10.0
15404,59,38,56,61,46,62,49,41,57,60,76,80,75,55,68,59,71,41,62,34,61,53,61,49,50,45,50,61,59,6,8,13,11.0,12.0
15652,41,42,43,63,34,56,48,41,58,57,64,58,69,58,67,51,43,68,48,40,65,55,43,53,44,56,57,55,55,14,12,12,15.0,11.0
3127,56,71,77,61,68,66,33,35,47,70,73,81,63,72,45,67,92,63,86,58,75,21,76,60,63,64,16,18,16,12,9,9,6.0,14.0
400,74,78,42,76,69,85,65,53,71,84,85,86,89,77,78,64,61,86,52,72,51,72,76,80,65,71,70,57,48,14,6,13,10.0,9.0
14553,59,36,57,58,39,51,49,36,57,59,65,65,61,55,60,46,67,62,67,42,59,54,48,43,46,54,63,62,60,14,12,9,10.0,11.0
13339,39,29,65,58,27,47,23,30,54,54,59,62,47,58,58,40,68,61,68,22,63,61,24,29,36,54,59,64,61,14,8,13,13.0,8.0
7423,52,38,73,63,22,39,59,70,63,57,51,50,57,63,58,70,75,64,75,57,68,63,34,43,35,70,65,70,64,9,16,12,7.0,13.0
8061,63,56,57,68,27,65,46,57,65,69,77,60,68,65,80,56,69,70,58,54,72,60,60,68,49,59,59,64,60,9,9,14,7.0,5.0
15045,49,34,45,59,30,61,51,32,52,63,67,65,73,63,69,31,57,56,60,25,63,56,41,46,38,60,57,56,61,13,5,6,15.0,10.0
6189,68,71,49,74,66,71,64,69,63,71,73,72,71,71,56,80,71,78,76,72,61,62,65,70,68,69,58,59,56,14,11,6,10.0,11.0
15287,11,6,15,16,8,10,15,10,22,19,26,30,25,52,37,44,54,20,62,8,29,9,10,29,12,36,14,11,11,62,61,59,56.0,59.0
234,77,78,67,80,75,84,82,78,75,84,86,82,86,79,90,83,79,88,66,81,53,26,83,82,70,77,51,45,27,8,14,15,7.0,9.0
16891,58,60,44,56,58,59,50,45,44,58,70,62,58,45,75,74,40,36,42,50,40,30,57,53,63,50,30,40,40,14,9,9,7.0,7.0
3612,70,71,68,68,62,74,79,75,64,73,75,74,77,69,76,77,81,76,76,72,84,50,71,73,69,70,42,56,38,12,16,8,12.0,7.0
15603,66,64,49,66,57,68,56,40,61,69,67,69,64,41,85,64,42,55,34,56,40,19,62,55,56,43,20,22,22,7,7,9,11.0,10.0
14104,17,13,19,20,18,15,17,17,25,17,35,30,47,60,45,47,60,31,65,12,37,16,15,54,17,60,11,11,11,60,59,62,61.0,62.0
17311,39,33,52,55,33,52,38,42,54,55,59,63,58,50,61,53,61,68,69,52,58,54,36,44,41,39,48,54,51,8,14,12,13.0,10.0
17767,41,36,38,54,40,56,44,37,57,55,70,66,65,45,76,45,49,55,56,39,35,24,48,48,42,50,35,46,48,12,8,13,6.0,11.0
17975,13,10,13,22,10,13,12,13,18,19,28,23,24,37,45,40,34,15,33,10,21,12,10,40,14,22,10,13,13,57,56,53,50.0,54.0
8101,61,53,57,73,48,64,60,60,66,67,74,73,71,66,71,64,70,84,63,61,72,64,58,68,57,60,64,66,64,13,5,11,13.0,15.0
9023,39,61,40,63,43,65,41,55,59,68,69,68,64,59,63,46,40,59,34,58,50,26,72,71,52,60,30,36,43,10,10,10,14.0,8.0
13706,31,64,65,52,54,56,36,43,31,60,68,72,54,57,40,58,81,67,84,50,62,18,63,53,64,58,17,21,20,9,12,8,7.0,6.0
4312,49,54,57,75,50,74,55,35,73,77,69,68,74,61,72,59,68,77,66,52,68,70,65,71,44,66,70,67,67,11,10,15,9.0,11.0
2961,82,55,65,73,61,68,87,80,68,71,71,69,69,65,63,75,76,72,72,65,59,69,68,70,66,69,65,69,69,12,13,6,8.0,9.0
6359,10,10,14,31,16,16,10,13,38,21,47,53,45,59,40,49,64,27,68,14,21,19,10,22,11,54,11,14,10,68,69,65,67.0,68.0
18631,46,44,30,45,40,53,42,40,36,46,63,62,53,46,56,45,35,53,46,40,37,15,52,32,44,47,16,22,21,11,8,11,13.0,7.0
10286,12,10,14,26,6,6,14,12,30,12,22,26,37,59,45,45,48,27,51,6,18,11,5,30,20,22,22,15,13,66,67,60,64.0,63.0
17061,55,28,53,64,32,53,50,37,53,52,57,62,51,50,47,46,59,50,64,32,57,47,40,52,40,37,54,62,60,5,13,6,6.0,8.0
1847,60,74,64,70,68,75,66,57,70,75,85,94,69,71,75,70,74,64,55,73,36,27,74,72,66,75,30,28,19,7,15,10,9.0,5.0
14909,58,38,59,58,30,58,45,40,49,53,60,54,60,55,57,38,65,62,65,38,58,62,44,46,41,50,60,63,62,10,6,13,15.0,8.0
9631,42,71,70,64,55,69,48,63,43,67,67,68,66,61,63,70,70,54,60,66,45,18,61,55,60,47,20,17,17,6,6,7,6.0,15.0
2195,71,49,61,67,29,71,60,28,58,69,79,83,77,69,75,51,78,73,71,50,70,69,57,59,39,68,69,75,74,12,7,10,10.0,10.0
158,59,43,74,82,47,72,55,62,75,76,55,47,47,78,45,80,77,76,80,69,84,86,68,73,53,71,86,88,85,12,11,14,16.0,6.0
18157,22,19,55,45,28,42,29,26,34,48,64,68,44,44,38,30,64,45,62,21,47,51,23,40,26,38,50,54,53,8,5,13,5.0,5.0
13993,12,8,15,24,10,9,12,11,22,11,32,35,33,63,45,44,42,29,40,7,20,10,8,35,14,15,8,12,11,62,60,58,60.0,62.0
15811,57,39,52,53,33,52,47,37,48,54,66,59,59,57,47,41,67,81,71,36,58,55,55,51,42,55,54,54,53,7,16,8,14.0,16.0
6853,59,61,58,64,56,64,67,61,64,65,87,84,76,59,48,61,76,82,63,58,50,48,63,64,49,58,42,46,30,8,9,12,11.0,5.0
9681,12,8,13,20,8,13,12,14,18,15,19,17,28,65,46,47,39,21,40,9,20,10,7,23,15,24,11,12,13,67,62,63,63.0,67.0
852,34,11,20,44,13,16,32,20,36,24,46,52,63,74,48,59,67,41,64,15,24,27,13,54,29,62,23,15,17,78,77,78,77.0,78.0
7901,68,67,63,57,64,69,70,38,34,68,75,79,76,63,70,68,80,61,78,59,44,22,65,60,55,60,26,32,24,14,12,10,7.0,11.0
12276,59,33,50,59,49,63,68,55,42,61,72,72,66,60,74,64,63,54,59,57,59,60,60,38,40,64,59,64,64,13,14,15,14.0,11.0
3926,66,63,62,74,59,72,68,71,69,73,71,74,81,68,78,66,73,88,69,57,68,63,66,72,66,61,59,64,60,11,13,11,11.0,11.0
5352,47,69,66,67,70,66,64,57,58,68,70,70,65,67,69,71,72,72,68,70,43,16,70,52,70,69,25,22,16,9,11,9,11.0,13.0
11996,11,13,15,46,17,29,15,20,53,34,45,40,60,63,60,49,63,42,68,16,30,28,16,62,23,62,24,18,17,59,64,65,64.0,66.0
6466,30,71,75,63,68,59,35,45,42,64,54,59,57,70,52,67,81,76,84,55,70,27,73,54,77,71,29,30,22,7,13,8,9.0,13.0
14147,49,49,52,70,50,60,57,51,60,60,66,67,65,59,61,58,63,62,65,52,57,60,48,52,49,56,55,63,60,13,15,11,7.0,9.0
15299,54,22,54,52,26,53,32,36,28,55,68,64,52,59,52,32,56,60,51,27,53,56,45,38,34,42,51,59,64,6,8,8,11.0,7.0
5153,34,29,68,66,34,39,31,35,58,61,56,62,61,68,61,58,74,72,77,37,68,69,33,41,49,58,70,71,69,11,12,12,11.0,11.0
6182,49,53,73,67,35,59,56,67,67,63,42,46,54,67,33,74,77,66,85,73,70,69,54,57,76,62,70,70,64,6,6,7,14.0,15.0
15997,39,58,56,46,56,49,42,39,35,51,73,77,67,62,68,61,74,66,72,49,58,34,61,45,53,53,30,39,34,14,14,10,13.0,8.0
18131,31,56,53,47,51,49,39,32,32,51,58,60,56,50,54,54,59,52,63,46,37,13,53,51,55,44,12,15,13,5,14,7,6.0,10.0
7512,41,69,77,64,67,51,51,45,40,64,73,72,79,69,66,56,73,81,49,65,42,21,76,56,69,52,21,40,29,5,13,13,12.0,9.0
567,10,8,11,18,8,9,9,18,16,21,41,42,34,82,41,58,69,29,79,7,34,23,20,45,14,67,20,17,13,79,75,77,83.0,74.0
10184,44,35,65,56,33,59,45,38,54,64,64,69,59,58,62,52,74,75,73,43,79,69,50,54,41,62,62,68,69,10,8,8,14.0,6.0
18127,25,52,51,43,32,42,34,26,32,51,76,74,60,52,63,54,70,62,68,48,32,11,51,42,53,49,13,17,12,9,11,11,12.0,10.0
275,78,68,54,89,81,87,84,77,87,89,67,54,88,75,87,75,63,60,59,73,74,73,70,86,75,87,66,70,70,6,11,7,9.0,13.0
10878,53,65,55,58,58,67,61,39,42,67,78,78,78,61,85,64,71,76,60,58,61,38,65,59,57,65,40,39,35,12,9,12,9.0,7.0
4584,43,36,60,70,35,63,40,35,65,63,64,58,57,60,68,49,75,79,80,33,75,71,47,57,42,58,69,70,66,13,11,10,9.0,8.0
52,87,69,72,87,62,85,87,69,79,86,86,77,79,84,78,80,80,88,62,79,76,81,81,85,52,85,79,83,79,6,9,15,14.0,14.0
5888,69,51,61,66,48,68,70,58,63,67,80,78,70,64,74,70,76,66,68,63,65,64,63,57,36,59,65,67,65,8,5,7,15.0,6.0
13239,56,57,55,60,38,61,44,35,60,59,78,75,74,59,76,62,72,67,63,54,55,60,58,57,41,57,54,57,54,6,7,9,13.0,8.0
13004,12,20,14,22,11,11,13,11,19,24,47,45,34,57,48,42,61,37,62,20,24,21,14,12,25,49,13,14,16,68,59,56,58.0,65.0
12850,54,37,60,63,34,66,59,50,58,65,67,69,67,59,60,62,68,63,63,51,64,58,55,63,56,60,59,64,63,9,10,10,11.0,11.0
5530,62,67,66,68,68,66,46,41,50,70,54,77,29,69,31,69,75,72,84,61,69,22,71,61,69,69,18,24,23,10,11,9,13.0,12.0
15358,36,30,59,62,33,37,35,28,58,57,60,59,57,54,75,45,63,65,60,32,61,59,47,42,37,47,58,62,60,7,15,8,11.0,7.0
15183,9,7,7,38,6,7,19,11,27,18,14,27,38,56,34,47,45,34,57,6,21,5,5,21,19,39,7,11,12,60,58,62,58.0,60.0
4953,72,58,28,67,52,75,65,63,60,71,78,69,82,72,83,48,52,81,51,55,35,70,52,67,58,70,54,69,65,8,8,11,14.0,5.0
17290,48,35,54,66,32,58,47,47,71,58,56,60,59,51,68,54,55,45,56,37,60,52,36,50,48,46,51,67,61,12,7,7,5.0,9.0
17678,29,21,50,35,28,39,24,25,31,42,52,58,46,48,49,35,73,68,76,19,71,52,26,36,31,45,52,54,52,14,11,9,13.0,6.0
18243,20,10,15,16,9,12,13,12,16,16,25,23,36,38,34,35,40,29,45,8,23,14,13,29,16,32,13,16,12,58,54,46,52.0,46.0
10348,58,51,59,68,52,63,59,56,67,67,62,64,70,68,71,63,72,67,76,52,69,66,61,62,48,66,65,66,65,12,6,9,8.0,14.0
14011,43,59,61,61,63,62,58,50,52,60,70,62,71,66,67,67,72,63,70,61,59,19,58,61,62,61,39,48,26,14,13,12,7.0,8.0
